id,original,team,surface,pronunciation,type,category,scope,wikidata,image,image_page,position,description
6330,阿部 海大,サガン鳥栖,阿部,アベ,family,player,jleague,Q43424270,http://commons.wikimedia.org/wiki/Special:FilePath/Kaito_Abe_Autograph.jpg,https://commons.wikimedia.org/wiki/File:Kaito_Abe_Autograph.jpg,DF,NA。
6330,阿部 海大,サガン鳥栖,海大,カイト,given,player,jleague,Q43424270,http://commons.wikimedia.org/wiki/Special:FilePath/Kaito_Abe_Autograph.jpg,https://commons.wikimedia.org/wiki/File:Kaito_Abe_Autograph.jpg,DF,NA。
6331,阿部 海斗,栃木SC,阿部 海斗,アベ カイト,full,player,jleague,Q109606285,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_b312bfe614.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_b312bfe614.svg,DF,NA。
6331,阿部 海斗,栃木SC,阿部,アベ,family,player,jleague,Q109606285,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_b312bfe614.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_b312bfe614.svg,DF,NA。
6331,阿部 海斗,栃木SC,海斗,カイト,given,player,jleague,Q109606285,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_b312bfe614.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_b312bfe614.svg,DF,NA。
6332,阿部 祐大朗,ガイナーレ鳥取,阿部 祐大朗,アベ ユウタロウ,full,player,jleague,Q195094,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1793402337.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1793402337.svg,FW,NA。
6332,阿部 祐大朗,ガイナーレ鳥取,阿部,アベ,family,player,jleague,Q195094,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1793402337.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1793402337.svg,FW,NA。
6332,阿部 祐大朗,ガイナーレ鳥取,祐大朗,ユウタロウ,given,player,jleague,Q195094,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1793402337.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1793402337.svg,FW,NA。
6333,阿部 稜汰,愛媛FC,阿部 稜汰,アベ リョウタ,full,player,jleague,Q130726753,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3f7dd2bf7c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3f7dd2bf7c.svg,DF,NA。
6333,阿部 稜汰,愛媛FC,阿部,アベ,family,player,jleague,Q130726753,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3f7dd2bf7c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3f7dd2bf7c.svg,DF,NA。
6333,阿部 稜汰,愛媛FC,稜汰,リョウタ,given,player,jleague,Q130726753,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3f7dd2bf7c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3f7dd2bf7c.svg,DF,NA。
6334,阿部 翔平,ヴァンフォーレ甲府,阿部 翔平,アベ ショウヘイ,full,player,jleague,Q195091,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_20c1429a94.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_20c1429a94.svg,DF,NA。
6334,阿部 翔平,ヴァンフォーレ甲府,阿部,アベ,family,player,jleague,Q195091,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_20c1429a94.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_20c1429a94.svg,DF,NA。
6334,阿部 翔平,ヴァンフォーレ甲府,翔平,ショウヘイ,given,player,jleague,Q195091,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_20c1429a94.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_20c1429a94.svg,DF,NA。
6335,阿部 航斗,セレッソ大阪,阿部 航斗,アベ コウト,full,player,jleague,Q17685849,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f9b1d7fb3a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f9b1d7fb3a.svg,GK,NA。
6335,阿部 航斗,セレッソ大阪,阿部,アベ,family,player,jleague,Q17685849,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f9b1d7fb3a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f9b1d7fb3a.svg,GK,NA。
6335,阿部 航斗,セレッソ大阪,航斗,コウト,given,player,jleague,Q17685849,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f9b1d7fb3a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f9b1d7fb3a.svg,GK,NA。
6336,阿部 良則,川崎フロンターレ,阿部 良則,アベ ヨシノリ,full,player,jleague,Q763641,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_62cfff4e97.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_62cfff4e97.svg,FW,NA。
6336,阿部 良則,川崎フロンターレ,阿部,アベ,family,player,jleague,Q763641,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_62cfff4e97.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_62cfff4e97.svg,FW,NA。
6336,阿部 良則,川崎フロンターレ,良則,ヨシノリ,given,player,jleague,Q763641,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_62cfff4e97.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_62cfff4e97.svg,FW,NA。
6337,阿部 要門,モンテディオ山形,阿部 要門,アベ カナト,full,player,jleague,Q106995066,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ad17a9a766.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ad17a9a766.svg,FW,NA。
6337,阿部 要門,モンテディオ山形,阿部,アベ,family,player,jleague,Q106995066,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ad17a9a766.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ad17a9a766.svg,FW,NA。
6337,阿部 要門,モンテディオ山形,要門,カナト,given,player,jleague,Q106995066,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ad17a9a766.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ad17a9a766.svg,FW,NA。
6338,阿部 諒弥,清水エスパルス,阿部 諒弥,アベ リョウヤ,full,player,jleague,Q123399068,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_b3628a5cbc.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_b3628a5cbc.svg,GK,NA。
6338,阿部 諒弥,清水エスパルス,阿部,アベ,family,player,jleague,Q123399068,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_b3628a5cbc.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_b3628a5cbc.svg,GK,NA。
6338,阿部 諒弥,清水エスパルス,諒弥,リョウヤ,given,player,jleague,Q123399068,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_b3628a5cbc.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_b3628a5cbc.svg,GK,NA。
6339,阿部 謙作,ヴァンフォーレ甲府,阿部 謙作,アベ ケンサク,full,player,jleague,Q1653522,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f30f1b0329.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f30f1b0329.svg,GK,NA。
6339,阿部 謙作,ヴァンフォーレ甲府,阿部,アベ,family,player,jleague,Q1653522,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f30f1b0329.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f30f1b0329.svg,GK,NA。
6339,阿部 謙作,ヴァンフォーレ甲府,謙作,ケンサク,given,player,jleague,Q1653522,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f30f1b0329.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f30f1b0329.svg,GK,NA。
6340,阿部 隼人,ザスパクサツ群馬,阿部 隼人,アベ ハヤト,full,player,jleague,Q106995067,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1d6713503e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1d6713503e.svg,DF,NA。
6340,阿部 隼人,ザスパクサツ群馬,阿部,アベ,family,player,jleague,Q106995067,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1d6713503e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1d6713503e.svg,DF,NA。
6340,阿部 隼人,ザスパクサツ群馬,隼人,ハヤト,given,player,jleague,Q106995067,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1d6713503e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1d6713503e.svg,DF,NA。
6341,阿野 真拓,テゲバジャーロ宮崎,阿野 真拓,アノ マヒロ,full,player,jleague,Q85884344,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ba47b1dd11.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ba47b1dd11.svg,MF,NA。
6341,阿野 真拓,テゲバジャーロ宮崎,阿野,アノ,family,player,jleague,Q85884344,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ba47b1dd11.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ba47b1dd11.svg,MF,NA。
6341,阿野 真拓,テゲバジャーロ宮崎,真拓,マヒロ,given,player,jleague,Q85884344,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ba47b1dd11.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ba47b1dd11.svg,MF,NA。
6342,附木 雄也,AC長野パルセイロ,附木 雄也,ツケギ ユウヤ,full,player,jleague,Q88726615,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5ec95d1f96.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5ec95d1f96.svg,DF,NA。
6342,附木 雄也,AC長野パルセイロ,附木,ツケギ,family,player,jleague,Q88726615,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5ec95d1f96.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5ec95d1f96.svg,DF,NA。
6342,附木 雄也,AC長野パルセイロ,雄也,ユウヤ,given,player,jleague,Q88726615,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5ec95d1f96.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5ec95d1f96.svg,DF,NA。
6343,難波 宏明,FC岐阜,難波 宏明,ナンバ ヒロアキ,full,player,jleague,Q3300345,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_86f3dbef2a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_86f3dbef2a.svg,FW,NA。
6343,難波 宏明,FC岐阜,難波,ナンバ,family,player,jleague,Q3300345,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_86f3dbef2a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_86f3dbef2a.svg,FW,NA。
6343,難波 宏明,FC岐阜,宏明,ヒロアキ,given,player,jleague,Q3300345,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_86f3dbef2a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_86f3dbef2a.svg,FW,NA。
6344,雪江 悠人,ヴァンラーレ八戸,雪江 悠人,ユキエ ヒロト,full,player,jleague,Q62085119,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f59e1ecf84.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f59e1ecf84.svg,FW,NA。
6344,雪江 悠人,ヴァンラーレ八戸,雪江,ユキエ,family,player,jleague,Q62085119,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f59e1ecf84.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f59e1ecf84.svg,FW,NA。
6344,雪江 悠人,ヴァンラーレ八戸,悠人,ヒロト,given,player,jleague,Q62085119,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f59e1ecf84.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f59e1ecf84.svg,FW,NA。
6345,青山 敏弘,サンフレッチェ広島F.C,青山 敏弘,アオヤマ トシヒロ,full,player,jleague,Q499652,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d1a74315d5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d1a74315d5.svg,MF,NA。
6345,青山 敏弘,サンフレッチェ広島F.C,青山,アオヤマ,family,player,jleague,Q499652,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d1a74315d5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d1a74315d5.svg,MF,NA。
6345,青山 敏弘,サンフレッチェ広島F.C,敏弘,トシヒロ,given,player,jleague,Q499652,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d1a74315d5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d1a74315d5.svg,MF,NA。
6346,青山 景昌,福島ユナイテッドFC,青山 景昌,アオヤマ ヒロアキ,full,player,jleague,Q95163051,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d36ba215d7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d36ba215d7.svg,MF,NA。
6346,青山 景昌,福島ユナイテッドFC,青山,アオヤマ,family,player,jleague,Q95163051,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d36ba215d7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d36ba215d7.svg,MF,NA。
6346,青山 景昌,福島ユナイテッドFC,景昌,ヒロアキ,given,player,jleague,Q95163051,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d36ba215d7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d36ba215d7.svg,MF,NA。
6347,青山 生,テゲバジャーロ宮崎,青山 生,アオヤマ イキル,full,player,jleague,Q106465443,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d5b516cc16.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d5b516cc16.svg,DF,NA。
6347,青山 生,テゲバジャーロ宮崎,青山,アオヤマ,family,player,jleague,Q106465443,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d5b516cc16.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d5b516cc16.svg,DF,NA。
6347,青山 生,テゲバジャーロ宮崎,生,イキル,given,player,jleague,Q106465443,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d5b516cc16.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d5b516cc16.svg,DF,NA。
6348,青山 直晃,鹿児島ユナイテッドFC,青山 直晃,アオヤマ ナオアキ,full,player,jleague,Q641241,http://commons.wikimedia.org/wiki/Special:FilePath/Naoki_Aoyama_04-05-2018.png,https://commons.wikimedia.org/wiki/File:Naoki_Aoyama_04-05-2018.png,DF,NA。
6348,青山 直晃,鹿児島ユナイテッドFC,青山,アオヤマ,family,player,jleague,Q641241,http://commons.wikimedia.org/wiki/Special:FilePath/Naoki_Aoyama_04-05-2018.png,https://commons.wikimedia.org/wiki/File:Naoki_Aoyama_04-05-2018.png,DF,NA。
6348,青山 直晃,鹿児島ユナイテッドFC,直晃,ナオアキ,given,player,jleague,Q641241,http://commons.wikimedia.org/wiki/Special:FilePath/Naoki_Aoyama_04-05-2018.png,https://commons.wikimedia.org/wiki/File:Naoki_Aoyama_04-05-2018.png,DF,NA。
6349,青山 隼,徳島ヴォルティス,青山 隼,アオヤマ ジュン,full,player,jleague,Q1776093,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f2d2adcc7a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f2d2adcc7a.svg,MF,NA。
6349,青山 隼,徳島ヴォルティス,青山,アオヤマ,family,player,jleague,Q1776093,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f2d2adcc7a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f2d2adcc7a.svg,MF,NA。
6349,青山 隼,徳島ヴォルティス,隼,ジュン,given,player,jleague,Q1776093,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f2d2adcc7a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f2d2adcc7a.svg,MF,NA。
6350,青島 太一,栃木SC,青島 太一,アオシマ タイチ,full,player,jleague,Q125554667,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ab54075427.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ab54075427.svg,MF,NA。
6350,青島 太一,栃木SC,青島,アオシマ,family,player,jleague,Q125554667,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ab54075427.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ab54075427.svg,MF,NA。
6350,青島 太一,栃木SC,太一,タイチ,given,player,jleague,Q125554667,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_ab54075427.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_ab54075427.svg,MF,NA。
6351,青島 拓馬,ブラウブリッツ秋田,青島 拓馬,アオシマ タクマ,full,player,jleague,Q24866628,http://commons.wikimedia.org/wiki/Special:FilePath/Takuma_Aoshima_Autograph.jpg,https://commons.wikimedia.org/wiki/File:Takuma_Aoshima_Autograph.jpg,MF,NA。
6351,青島 拓馬,ブラウブリッツ秋田,青島,アオシマ,family,player,jleague,Q24866628,http://commons.wikimedia.org/wiki/Special:FilePath/Takuma_Aoshima_Autograph.jpg,https://commons.wikimedia.org/wiki/File:Takuma_Aoshima_Autograph.jpg,MF,NA。
6351,青島 拓馬,ブラウブリッツ秋田,拓馬,タクマ,given,player,jleague,Q24866628,http://commons.wikimedia.org/wiki/Special:FilePath/Takuma_Aoshima_Autograph.jpg,https://commons.wikimedia.org/wiki/File:Takuma_Aoshima_Autograph.jpg,MF,NA。
6352,青嶋 佑弥,ジェフユナイテッド市原・千葉,青嶋 佑弥,アオシマ ユウヤ,full,player,jleague,Q111113844,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d549147464.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d549147464.svg,GK,NA。
6352,青嶋 佑弥,ジェフユナイテッド市原・千葉,青嶋,アオシマ,family,player,jleague,Q111113844,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d549147464.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d549147464.svg,GK,NA。
6352,青嶋 佑弥,ジェフユナイテッド市原・千葉,佑弥,ユウヤ,given,player,jleague,Q111113844,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d549147464.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d549147464.svg,GK,NA。
6353,青嶋 文明,清水エスパルス,青嶋 文明,アオシマ フミアキ,full,player,jleague,Q2093060,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_812cdcdc03.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_812cdcdc03.svg,FW,NA。
6353,青嶋 文明,清水エスパルス,青嶋,アオシマ,family,player,jleague,Q2093060,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_812cdcdc03.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_812cdcdc03.svg,FW,NA。
6353,青嶋 文明,清水エスパルス,文明,フミアキ,given,player,jleague,Q2093060,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_812cdcdc03.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_812cdcdc03.svg,FW,NA。
6354,青戸 翔,高知ユナイテッドSC,青戸 翔,アオト カケル,full,player,jleague,Q111247123,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_47103d99d4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_47103d99d4.svg,FW,NA。
6354,青戸 翔,高知ユナイテッドSC,青戸,アオト,family,player,jleague,Q111247123,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_47103d99d4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_47103d99d4.svg,FW,NA。
6354,青戸 翔,高知ユナイテッドSC,翔,カケル,given,player,jleague,Q111247123,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_47103d99d4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_47103d99d4.svg,FW,NA。
6355,青木 亮太,北海道コンサドーレ札幌,青木 亮太,アオキ リョウタ,full,player,jleague,Q16263573,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4a1ac4f118.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4a1ac4f118.svg,MF,NA。
6355,青木 亮太,北海道コンサドーレ札幌,青木,アオキ,family,player,jleague,Q16263573,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4a1ac4f118.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4a1ac4f118.svg,MF,NA。
6355,青木 亮太,北海道コンサドーレ札幌,亮太,リョウタ,given,player,jleague,Q16263573,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4a1ac4f118.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4a1ac4f118.svg,MF,NA。
6356,青木 俊輔,藤枝MYFC,青木 俊輔,アオキ シュンスケ,full,player,jleague,Q130546901,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_89f2dc6bbf.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_89f2dc6bbf.svg,MF,NA。
6356,青木 俊輔,藤枝MYFC,青木,アオキ,family,player,jleague,Q130546901,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_89f2dc6bbf.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_89f2dc6bbf.svg,MF,NA。
6356,青木 俊輔,藤枝MYFC,俊輔,シュンスケ,given,player,jleague,Q130546901,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_89f2dc6bbf.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_89f2dc6bbf.svg,MF,NA。
6357,青木 剛,ロアッソ熊本,青木 剛,アオキ タケシ,full,player,jleague,Q982027,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33efb1f984.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33efb1f984.svg,DF,NA。
6357,青木 剛,ロアッソ熊本,青木,アオキ,family,player,jleague,Q982027,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33efb1f984.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33efb1f984.svg,DF,NA。
6357,青木 剛,ロアッソ熊本,剛,タケシ,given,player,jleague,Q982027,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_33efb1f984.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_33efb1f984.svg,DF,NA。
6358,青木 孝太,ザスパクサツ群馬,青木 孝太,アオキ コウタ,full,player,jleague,Q1092150,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8a57a82538.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8a57a82538.svg,FW,NA。
6358,青木 孝太,ザスパクサツ群馬,青木,アオキ,family,player,jleague,Q1092150,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8a57a82538.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8a57a82538.svg,FW,NA。
6358,青木 孝太,ザスパクサツ群馬,孝太,コウタ,given,player,jleague,Q1092150,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8a57a82538.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8a57a82538.svg,FW,NA。
6359,青木 安里磨,AC長野パルセイロ,青木 安里磨,アオキ アリマ,full,player,jleague,Q120735587,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_e337cb71ae.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_e337cb71ae.svg,MF,NA。
6359,青木 安里磨,AC長野パルセイロ,青木,アオキ,family,player,jleague,Q120735587,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_e337cb71ae.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_e337cb71ae.svg,MF,NA。
6359,青木 安里磨,AC長野パルセイロ,安里磨,アリマ,given,player,jleague,Q120735587,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_e337cb71ae.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_e337cb71ae.svg,MF,NA。
6360,青木 心,カマタマーレ讃岐,青木 心,アオキ ココロ,full,player,jleague,Q118747046,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5b2c2c111d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5b2c2c111d.svg,GK,NA。
6360,青木 心,カマタマーレ讃岐,青木,アオキ,family,player,jleague,Q118747046,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5b2c2c111d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5b2c2c111d.svg,GK,NA。
6360,青木 心,カマタマーレ讃岐,心,ココロ,given,player,jleague,Q118747046,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5b2c2c111d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5b2c2c111d.svg,GK,NA。
6361,青木 拓矢,FC岐阜,青木 拓矢,アオキ タクヤ,full,player,jleague,Q748101,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_25970f1605.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_25970f1605.svg,MF,NA。
6361,青木 拓矢,FC岐阜,青木,アオキ,family,player,jleague,Q748101,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_25970f1605.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_25970f1605.svg,MF,NA。
6361,青木 拓矢,FC岐阜,拓矢,タクヤ,given,player,jleague,Q748101,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_25970f1605.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_25970f1605.svg,MF,NA。
