id,original,surface,pronunciation,type,category,org,debut_year,status,image,image_page,wikidata,channel,description,subscribers,subscribers_as_of,image_credit,image_usage,image_terms_page,scope
506,井村俊哉,俊哉,トシヤ,given,youtuber,NA,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_39dbbc688c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_39dbbc688c.svg,Q108776528,【休止】Zeppy投資ちゃんねる,投資家、中小企業診断士、YouTuber、元お笑いタレント。,157000,2026-08-15,,,,japan
506,井村俊哉,井村俊哉,イムラトシヤ,full,youtuber,NA,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_39dbbc688c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_39dbbc688c.svg,Q108776528,【休止】Zeppy投資ちゃんねる,投資家、中小企業診断士、YouTuber、元お笑いタレント。,157000,2026-08-15,,,,japan
507,今井暖大,今井,イマイ,family,youtuber,TRUSTAR,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_dba17776c0.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_dba17776c0.svg,Q104012847,はるくんの部屋,俳優、モデル、YouTuber、元子役。,530000,2026-08-15,,,,japan
507,今井暖大,暖大,ハルト,given,youtuber,TRUSTAR,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_dba17776c0.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_dba17776c0.svg,Q104012847,はるくんの部屋,俳優、モデル、YouTuber、元子役。,530000,2026-08-15,,,,japan
507,今井暖大,今井暖大,イマイハルト,full,youtuber,TRUSTAR,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_dba17776c0.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_dba17776c0.svg,Q104012847,はるくんの部屋,俳優、モデル、YouTuber、元子役。,530000,2026-08-15,,,,japan
508,仮面ライアー217,仮面ライアー217,カメンライアーニイナ,full,youtuber,バケモノバケツ委員会,2012,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_38b669658e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_38b669658e.svg,Q111132806,仮面ライアー217 【217】,女性ダンサー、振付師、YouTuber。,128000,2026-08-15,,,,unknown
509,仲本工事,仲本,ナカモト,family,youtuber,イザワオフィス/ザ・ドリフターズ/渡辺プロダクション,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8d77c5fa66.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8d77c5fa66.svg,Q10314670,仲本工事のおやじ打ち,日本のコメディアン、ミュージシャン（ギタリスト）。,30900,2026-08-15,,,,japan
509,仲本工事,工事,コウジ,given,youtuber,イザワオフィス/ザ・ドリフターズ/渡辺プロダクション,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8d77c5fa66.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8d77c5fa66.svg,Q10314670,仲本工事のおやじ打ち,日本のコメディアン、ミュージシャン（ギタリスト）。,30900,2026-08-15,,,,japan
509,仲本工事,仲本工事,ナカモトコウジ,full,youtuber,イザワオフィス/ザ・ドリフターズ/渡辺プロダクション,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8d77c5fa66.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8d77c5fa66.svg,Q10314670,仲本工事のおやじ打ち,日本のコメディアン、ミュージシャン（ギタリスト）。,30900,2026-08-15,,,,japan
510,伊沢拓司,伊沢,イザワ,family,youtuber,QuizKnock,2010,current,http://commons.wikimedia.org/wiki/Special:FilePath/Takushi_Izawa_2023-03-25.png,https://commons.wikimedia.org/wiki/File:Takushi_Izawa_2023-03-25.png,Q38277087,QuizKnock,クイズプレイヤー、YouTuber、起業家、タレント。,2680000,2026-08-15,,,,japan
510,伊沢拓司,拓司,タクシ,given,youtuber,QuizKnock,2010,current,http://commons.wikimedia.org/wiki/Special:FilePath/Takushi_Izawa_2023-03-25.png,https://commons.wikimedia.org/wiki/File:Takushi_Izawa_2023-03-25.png,Q38277087,QuizKnock,クイズプレイヤー、YouTuber、起業家、タレント。,2680000,2026-08-15,,,,japan
510,伊沢拓司,伊沢拓司,イザワタクシ,full,youtuber,QuizKnock,2010,current,http://commons.wikimedia.org/wiki/Special:FilePath/Takushi_Izawa_2023-03-25.png,https://commons.wikimedia.org/wiki/File:Takushi_Izawa_2023-03-25.png,Q38277087,QuizKnock,クイズプレイヤー、YouTuber、起業家、タレント。,2680000,2026-08-15,,,,japan
511,伊藤かりん,伊藤,イトウ,family,youtuber,乃木坂46,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_87d70b6fb5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_87d70b6fb5.svg,Q20038747,かりんチャンネル,タレント、YouTuberである。,140000,2026-08-15,,,,japan
511,伊藤かりん,かりん,カリン,given,youtuber,乃木坂46,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_87d70b6fb5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_87d70b6fb5.svg,Q20038747,かりんチャンネル,タレント、YouTuberである。,140000,2026-08-15,,,,japan
511,伊藤かりん,伊藤かりん,イトウカリン,full,youtuber,乃木坂46,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_87d70b6fb5.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_87d70b6fb5.svg,Q20038747,かりんチャンネル,タレント、YouTuberである。,140000,2026-08-15,,,,japan
512,伊藤広基,伊藤,イトウ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8d8164336d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8d8164336d.svg,Q124479761,Hiroki Ito ASMR,ファッションモデル、YouTuber、TikToker。,769000,2026-08-15,,,,japan
512,伊藤広基,広基,ヒロキ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8d8164336d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8d8164336d.svg,Q124479761,Hiroki Ito ASMR,ファッションモデル、YouTuber、TikToker。,769000,2026-08-15,,,,japan
512,伊藤広基,伊藤広基,イトウヒロキ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8d8164336d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8d8164336d.svg,Q124479761,Hiroki Ito ASMR,ファッションモデル、YouTuber、TikToker。,769000,2026-08-15,,,,japan
513,佐々木康平,佐々木,ササキ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c82e9c441a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c82e9c441a.svg,Q108109588,NA,俳優、YouTuber。,NA,NA,,,,japan
513,佐々木康平,康平,コウヘイ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c82e9c441a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c82e9c441a.svg,Q108109588,NA,俳優、YouTuber。,NA,NA,,,,japan
513,佐々木康平,佐々木康平,ササキコウヘイ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c82e9c441a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c82e9c441a.svg,Q108109588,NA,俳優、YouTuber。,NA,NA,,,,japan
514,佐々木駿,佐々木,ササキ,family,youtuber,NA,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_f74e44bb56.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_f74e44bb56.svg,Q97191275,佐々木駿,モデル、YouTuber、起業家、実業家。,28100,2026-08-15,,,,japan
514,佐々木駿,駿,シュン,given,youtuber,NA,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_f74e44bb56.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_f74e44bb56.svg,Q97191275,佐々木駿,モデル、YouTuber、起業家、実業家。,28100,2026-08-15,,,,japan
514,佐々木駿,佐々木駿,ササキシュン,full,youtuber,NA,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_f74e44bb56.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_f74e44bb56.svg,Q97191275,佐々木駿,モデル、YouTuber、起業家、実業家。,28100,2026-08-15,,,,japan
515,佐伯ポインティ,佐伯ポインティ,サエキポインティ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_c386b4438d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_c386b4438d.svg,Q132431660,佐伯ポインティのポインティTV,猥談系YouTuber、Podcaster。,879000,2026-08-15,,,,japan
516,佐藤信顕,佐藤,サトウ,family,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_661d25ee89.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_661d25ee89.svg,Q134508167,葬儀葬式ｃｈ有限会社佐藤葬祭,1級葬祭ディレクター、同試験官）、Youtuber（葬儀葬祭ch）。,87100,2026-08-15,,,,japan
516,佐藤信顕,信顕,ノブアキ,given,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_661d25ee89.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_661d25ee89.svg,Q134508167,葬儀葬式ｃｈ有限会社佐藤葬祭,1級葬祭ディレクター、同試験官）、Youtuber（葬儀葬祭ch）。,87100,2026-08-15,,,,japan
516,佐藤信顕,佐藤信顕,サトウノブアキ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_661d25ee89.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_661d25ee89.svg,Q134508167,葬儀葬式ｃｈ有限会社佐藤葬祭,1級葬祭ディレクター、同試験官）、Youtuber（葬儀葬祭ch）。,87100,2026-08-15,,,,japan
517,余澎杉,余,エイモス,family,youtuber,NA,NA,current,http://commons.wikimedia.org/wiki/Special:FilePath/Amos_Yee_ICE_photo.jpg,https://commons.wikimedia.org/wiki/File:Amos_Yee_ICE_photo.jpg,Q19841082,NA,イスラム教徒とキリスト教徒を侮辱する動画を投稿した。,NA,NA,,,,global
517,余澎杉,澎杉,イー,given,youtuber,NA,NA,current,http://commons.wikimedia.org/wiki/Special:FilePath/Amos_Yee_ICE_photo.jpg,https://commons.wikimedia.org/wiki/File:Amos_Yee_ICE_photo.jpg,Q19841082,NA,イスラム教徒とキリスト教徒を侮辱する動画を投稿した。,NA,NA,,,,global
517,余澎杉,余澎杉,エイモスイー,full,youtuber,NA,NA,current,http://commons.wikimedia.org/wiki/Special:FilePath/Amos_Yee_ICE_photo.jpg,https://commons.wikimedia.org/wiki/File:Amos_Yee_ICE_photo.jpg,Q19841082,NA,イスラム教徒とキリスト教徒を侮辱する動画を投稿した。,NA,NA,,,,global
519,傍島将大,傍島,ソバジマ,family,youtuber,名古屋おもてなし武将隊,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_541e05e706.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_541e05e706.svg,Q95511937,NA,日本の俳優、落語家、タレント、ラジオDJ、モデル。,NA,NA,,,,japan
519,傍島将大,将大,マサヒロ,given,youtuber,名古屋おもてなし武将隊,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_541e05e706.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_541e05e706.svg,Q95511937,NA,日本の俳優、落語家、タレント、ラジオDJ、モデル。,NA,NA,,,,japan
519,傍島将大,傍島将大,ソバジママサヒロ,full,youtuber,名古屋おもてなし武将隊,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_541e05e706.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_541e05e706.svg,Q95511937,NA,日本の俳優、落語家、タレント、ラジオDJ、モデル。,NA,NA,,,,japan
520,僕らの別荘,僕らの別荘,ボクラノベッソウ,full,youtuber,NA,2021,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8b9107878a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8b9107878a.svg,Q124096779,僕らの別荘,4人組のYouTuber、TikTokerグループ。チャンネル開設以降、毎日動画投稿を行っている。,475000,2026-08-15,,,,unknown
521,入山杏奈,入山,イリヤマ,family,youtuber,AKB48,2010,current,http://commons.wikimedia.org/wiki/Special:FilePath/Anna_Iriyama_de_LIKE%2C_La_Leyenda.jpg,https://commons.wikimedia.org/wiki/File:Anna_Iriyama_de_LIKE%2C_La_Leyenda.jpg,Q169210,Anna Iriyama,モデル、女優、YouTuber、実業家である。,232000,2026-08-15,,,,japan
521,入山杏奈,杏奈,アンナ,given,youtuber,AKB48,2010,current,http://commons.wikimedia.org/wiki/Special:FilePath/Anna_Iriyama_de_LIKE%2C_La_Leyenda.jpg,https://commons.wikimedia.org/wiki/File:Anna_Iriyama_de_LIKE%2C_La_Leyenda.jpg,Q169210,Anna Iriyama,モデル、女優、YouTuber、実業家である。,232000,2026-08-15,,,,japan
521,入山杏奈,入山杏奈,イリヤマアンナ,full,youtuber,AKB48,2010,current,http://commons.wikimedia.org/wiki/Special:FilePath/Anna_Iriyama_de_LIKE%2C_La_Leyenda.jpg,https://commons.wikimedia.org/wiki/File:Anna_Iriyama_de_LIKE%2C_La_Leyenda.jpg,Q169210,Anna Iriyama,モデル、女優、YouTuber、実業家である。,232000,2026-08-15,,,,japan
523,八炯,八炯,ハチケイ,full,youtuber,NA,2014,current,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%BA%AB%E5%AD%90%E6%B8%9D.jpg,https://commons.wikimedia.org/wiki/File:%E6%BA%AB%E5%AD%90%E6%B8%9D.jpg,Q109059406,攝徒日記Fun TV,主に花蓮や宜蘭のグルメ、観光、美食を紹介するものであったが、2018年以降は主に中華人民共和国政治の時事問題や台湾の国際関係についての評論を主な内容としている。,1340000,2026-08-15,,,,global
524,六本木キム教授,六本木キム教授,ロッポンギキムキョウジュ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_617ffbbfba.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_617ffbbfba.svg,Q105409954,NA,NA,NA,NA,,,,global
525,兵藤小百合,兵藤,ヒョウドウ,family,youtuber,NA,2016,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_6dbfd3fa2a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_6dbfd3fa2a.svg,Q134508386,兵藤小百合｜さゆりメイク,メイクアップアーティスト、YouTuber。,413000,2026-08-15,,,,japan
525,兵藤小百合,小百合,サユリ,given,youtuber,NA,2016,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_6dbfd3fa2a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_6dbfd3fa2a.svg,Q134508386,兵藤小百合｜さゆりメイク,メイクアップアーティスト、YouTuber。,413000,2026-08-15,,,,japan
525,兵藤小百合,兵藤小百合,ヒョウドウサユリ,full,youtuber,NA,2016,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_6dbfd3fa2a.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_6dbfd3fa2a.svg,Q134508386,兵藤小百合｜さゆりメイク,メイクアップアーティスト、YouTuber。,413000,2026-08-15,,,,japan
526,出っ歯,出っ歯,デッパ,full,youtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_22da01824f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_22da01824f.svg,Q123405129,出っ歯,アパレルオーナー。,100000,2026-08-15,,,,japan
