id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
92,アタマジラミ,アタマジラミ,アタマジラミ,その他,no,咀顎目,Pediculidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_insect_other.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
93,アトラスオオカブト,アトラスオオカブト,アトラスオオカブト,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Atlas_Beetle_-_Zachi_Evenor.jpg,https://commons.wikimedia.org/wiki/File:Atlas_Beetle_-_Zachi_Evenor.jpg,Q1340892
94,アトラスブルー,アトラスブルー,アトラスブルー,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/PolyommatusAtlanticaMMUpUnAC1.jpg,https://commons.wikimedia.org/wiki/File:PolyommatusAtlanticaMMUpUnAC1.jpg,Q21374937
95,アドニスヒメシジミ,アドニスヒメシジミ,アドニスヒメシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lysandra_bellargus_x_coridon_-_Museo_Tazzetti_1116-2023.jpg,https://commons.wikimedia.org/wiki/File:Lysandra_bellargus_x_coridon_-_Museo_Tazzetti_1116-2023.jpg,Q25699504
96,アナニア・コロナータ,アナニア・コロナータ,アナニア・コロナータ,チョウ,no,チョウ目,ツトガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Phlyctaenia_coronata01.jpg,https://commons.wikimedia.org/wiki/File:Phlyctaenia_coronata01.jpg,Q505401
97,アニジマイナゴ,アニジマイナゴ,アニジマイナゴ,バッタ,no,バッタ目,バッタ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_grasshopper.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
98,アノフタルムス・ヒトラリ,アノフタルムス・ヒトラリ,アノフタルムス・ヒトラリ,甲虫,no,コウチュウ目,オサムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Anophthalmus_hitleri_HabitusDors.jpg,https://commons.wikimedia.org/wiki/File:Anophthalmus_hitleri_HabitusDors.jpg,Q139796
99,アノマラ・ドゥビア,アノマラ・ドゥビア,アノマラ・ドゥビア,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Anomala_dubia3.jpg,https://commons.wikimedia.org/wiki/File:Anomala_dubia3.jpg,Q498591
100,アパンテレス・アルティチェッラ,アパンテレス・アルティチェッラ,アパンテレス・アルティチェッラ,ハチ,no,ハチ目,コマユバチ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_bee.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
101,アフリカオオコオロギ,アフリカオオコオロギ,アフリカオオコオロギ,バッタ,no,バッタ目,コオロギ科,http://commons.wikimedia.org/wiki/Special:FilePath/Tobacco_Cricket_%28Brachytrupes_membranaceus%29_%2817126501028%29.jpg,https://commons.wikimedia.org/wiki/File:Tobacco_Cricket_%28Brachytrupes_membranaceus%29_%2817126501028%29.jpg,Q10434536
102,アフリカオナシアゲハ,アフリカオナシアゲハ,アフリカオナシアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Skoenlapper_Citrus_Swallowtail.JPG,https://commons.wikimedia.org/wiki/File:Skoenlapper_Citrus_Swallowtail.JPG,Q133397
103,アフリカシロナヨトウ,アフリカシロナヨトウ,アフリカシロナヨトウ,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/African_armyworm%2C_crop.jpg,https://commons.wikimedia.org/wiki/File:African_armyworm%2C_crop.jpg,Q310010
104,アフリカタガメ,アフリカタガメ,アフリカタガメ,カメムシ,no,カメムシ目,コオイムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_truebug.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
105,アフリカメダマカマキリ,アフリカメダマカマキリ,アフリカメダマカマキリ,その他,no,カマキリ目,Hymenopodidae,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudocreobotra_wahlbergi_281459651_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Pseudocreobotra_wahlbergi_281459651_%28cropped%29.jpg,Q385886
106,アブラゼミ,アブラゼミ,アブラゼミ,カメムシ,no,カメムシ目,セミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Large_Brown_Cicada_23aug12.jpg,https://commons.wikimedia.org/wiki/File:Large_Brown_Cicada_23aug12.jpg,Q904355
107,アポリア・デラヴァイ,アポリア・デラヴァイ,アポリア・デラヴァイ,チョウ,no,チョウ目,シロチョウ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
108,アポロウスバシロチョウ,アポロウスバシロチョウ,アポロウスバシロチョウ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Parnassius_apollo_en_rep%C3%B2s.jpg,https://commons.wikimedia.org/wiki/File:Parnassius_apollo_en_rep%C3%B2s.jpg,Q41633
109,アマミオニヤンマ,アマミオニヤンマ,アマミオニヤンマ,トンボ,no,蜻蛉目,オニヤンマ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_dragonfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
110,アマミキンモンフタオタマムシ,アマミキンモンフタオタマムシ,アマミキンモンフタオタマムシ,甲虫,no,コウチュウ目,タマムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
111,アマミコクワガタ,アマミコクワガタ,アマミコクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
112,アマミシカクワガタ,アマミシカクワガタ,アマミシカクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
113,アマミノコギリクワガタ,アマミノコギリクワガタ,アマミノコギリクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
114,アマミマドボタル,アマミマドボタル,アマミマドボタル,甲虫,no,コウチュウ目,ホタル科,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%A2%E3%83%9E%E3%83%9F%E3%83%9E%E3%83%89%E3%83%9C%E3%82%BF%E3%83%AB%E3%81%AE%E5%B9%BC%E8%99%AB%E3%81%8C%E3%82%AB%E3%82%BF%E3%83%84%E3%83%A0%E3%83%AA%E3%82%92%E6%8D%95%E9%A3%9F.jpg,https://commons.wikimedia.org/wiki/File:%E3%82%A2%E3%83%9E%E3%83%9F%E3%83%9E%E3%83%89%E3%83%9C%E3%82%BF%E3%83%AB%E3%81%AE%E5%B9%BC%E8%99%AB%E3%81%8C%E3%82%AB%E3%82%BF%E3%83%84%E3%83%A0%E3%83%AA%E3%82%92%E6%8D%95%E9%A3%9F.jpg,Q2776710
115,アマミミヤマクワガタ,アマミミヤマクワガタ,アマミミヤマクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
116,アミガ,アミガ,アミガ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Amiga_arnaca_257396733.jpg,https://commons.wikimedia.org/wiki/File:Amiga_arnaca_257396733.jpg,Q61396467
117,アミガサハゴロモ,アミガサハゴロモ,アミガサハゴロモ,カメムシ,no,カメムシ目,ハゴロモ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pochazia_albomaculata_001_Male_from_Yokohama%2C_JPN.jpg,https://commons.wikimedia.org/wiki/File:Pochazia_albomaculata_001_Male_from_Yokohama%2C_JPN.jpg,Q10634890
118,アミマメコメツキ,アミマメコメツキ,アミマメコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
119,アミメアリ,アミメアリ,アミメアリ,ハチ,no,ハチ目,アリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pristomyrmex_punctatus_casent0178863_head_1.jpg,https://commons.wikimedia.org/wiki/File:Pristomyrmex_punctatus_casent0178863_head_1.jpg,Q3689962
120,アメイロアリ,アメイロアリ,アメイロアリ,ハチ,no,ハチ目,アリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Paratrechina_flavipes_casent0008645_profile_1.jpg,https://commons.wikimedia.org/wiki/File:Paratrechina_flavipes_casent0008645_profile_1.jpg,Q7779004
121,アメイロケアリ,アメイロケアリ,アメイロケアリ,ハチ,no,ハチ目,アリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lasius_umbratus_casent0005409_profile_1.jpg,https://commons.wikimedia.org/wiki/File:Lasius_umbratus_casent0005409_profile_1.jpg,Q1461883
122,アメリカカンザイシロアリ,アメリカカンザイシロアリ,アメリカカンザイシロアリ,その他,no,,Kalotermitidae,http://commons.wikimedia.org/wiki/Special:FilePath/Incisitermes_minor.jpg,https://commons.wikimedia.org/wiki/File:Incisitermes_minor.jpg,Q13561026
123,アメリカキアゲハ,アメリカキアゲハ,アメリカキアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Anise_Swallowtail_%28Papilio_zelicaon%29_%286974266104%29.jpg,https://commons.wikimedia.org/wiki/File:Anise_Swallowtail_%28Papilio_zelicaon%29_%286974266104%29.jpg,Q138272
124,アメリカギンヤンマ,アメリカギンヤンマ,アメリカギンヤンマ,トンボ,no,蜻蛉目,ヤンマ科,http://commons.wikimedia.org/wiki/Special:FilePath/Anax_junius.JPG,https://commons.wikimedia.org/wiki/File:Anax_junius.JPG,Q175808
125,アメリカコヒオドシ,アメリカコヒオドシ,アメリカコヒオドシ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aglais_milberti1.jpg,https://commons.wikimedia.org/wiki/File:Aglais_milberti1.jpg,Q1956778
126,アメリカシロヒトリ,アメリカシロヒトリ,アメリカシロヒトリ,チョウ,no,チョウ目,トモエガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Hyphantria_cunea%2C_adult.jpg,https://commons.wikimedia.org/wiki/File:Hyphantria_cunea%2C_adult.jpg,Q1333342
127,アメリカジガバチ,アメリカジガバチ,アメリカジガバチ,ハチ,no,ハチ目,アナバチ科,http://commons.wikimedia.org/wiki/Special:FilePath/2026_07_10_Sceliphron_caementarium.jpg,https://commons.wikimedia.org/wiki/File:2026_07_10_Sceliphron_caementarium.jpg,Q3951783
128,アメリカタガメ,アメリカタガメ,アメリカタガメ,カメムシ,no,カメムシ目,コオイムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lethocerus_americanus.jpg,https://commons.wikimedia.org/wiki/File:Lethocerus_americanus.jpg,Q3236905
129,アメリカタテハモドキ,アメリカタテハモドキ,アメリカタテハモドキ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Common_buckeye_in_Jamaica_Bay_Wildlife_Refuge_%2841100%29.jpg,https://commons.wikimedia.org/wiki/File:Common_buckeye_in_Jamaica_Bay_Wildlife_Refuge_%2841100%29.jpg,Q1257151
130,アメリカヒメハナカメムシ,アメリカヒメハナカメムシ,アメリカヒメハナカメムシ,カメムシ,no,カメムシ目,Anthocoridae,http://commons.wikimedia.org/wiki/Special:FilePath/Orius_insidiosus_from_USDA_2_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Orius_insidiosus_from_USDA_2_%28cropped%29.jpg,Q2894924
131,アメリカマツノキクイムシ,アメリカマツノキクイムシ,アメリカマツノキクイムシ,甲虫,no,コウチュウ目,ゾウムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Dendroctonus_ponderosae.jpg,https://commons.wikimedia.org/wiki/File:Dendroctonus_ponderosae.jpg,Q819902
132,アメリカミズアブ,アメリカミズアブ,アメリカミズアブ,ハエ,no,ハエ目,ミズアブ科,http://commons.wikimedia.org/wiki/Special:FilePath/Black_soldier_flies_mating.jpg,https://commons.wikimedia.org/wiki/File:Black_soldier_flies_mating.jpg,Q285029
133,アメンボ,アメンボ,アメンボ,カメムシ,no,カメムシ目,アメンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Water_strider_DSCN2815.w2.a2.jpg,https://commons.wikimedia.org/wiki/File:Water_strider_DSCN2815.w2.a2.jpg,Q10416510
134,アヤナミツマキリヨトウ,アヤナミツマキリヨトウ,アヤナミツマキリヨトウ,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Callopistria_placodoides_%2826832422606%29.jpg,https://commons.wikimedia.org/wiki/File:Callopistria_placodoides_%2826832422606%29.jpg,Q13450239
135,アライア・セクスデンタータ,アライア・セクスデンタータ,アライア・セクスデンタータ,甲虫,no,コウチュウ目,Melolonthidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
136,アラガールホソアカクワガタ,アラガールホソアカクワガタ,アラガールホソアカクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aragaru2.JPG,https://commons.wikimedia.org/wiki/File:Aragaru2.JPG,Q3938591
137,アリゾナメダマコメツキ,アリゾナメダマコメツキ,アリゾナメダマコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Alaus_zunianus_JCB.jpg,https://commons.wikimedia.org/wiki/File:Alaus_zunianus_JCB.jpg,Q2179308
138,アリタツヤドロムシ,アリタツヤドロムシ,アリタツヤドロムシ,甲虫,no,コウチュウ目,Elmidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
139,アリタルリウラナミシジミ,アリタルリウラナミシジミ,アリタルリウラナミシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lycaenid_butterfly%2CPalawan_Island%2Cthe_Philippines%2C_Jamides_aritai.male.jpg,https://commons.wikimedia.org/wiki/File:Lycaenid_butterfly%2CPalawan_Island%2Cthe_Philippines%2C_Jamides_aritai.male.jpg,Q15802778
140,アリノスシジミ,アリノスシジミ,アリノスシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Close_wing_Basking_of_Liphyra_brassolis_%28Westwood%2C_1864%29_-_Moth_Butterfly_%284%29_WLB.jpg,https://commons.wikimedia.org/wiki/File:Close_wing_Basking_of_Liphyra_brassolis_%28Westwood%2C_1864%29_-_Moth_Butterfly_%284%29_WLB.jpg,Q3833211
141,アリノタカラカイガラムシ,アリノタカラカイガラムシ,アリノタカラカイガラムシ,カメムシ,no,カメムシ目,コナカイガラムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_truebug.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
142,アリモドキゾウムシ,アリモドキゾウムシ,アリモドキゾウムシ,甲虫,no,コウチュウ目,Brentidae,http://commons.wikimedia.org/wiki/Special:FilePath/Cylas_formicarius1.jpg,https://commons.wikimedia.org/wiki/File:Cylas_formicarius1.jpg,Q2659246
143,アルキデスヒラタクワガタ,アルキデスヒラタクワガタ,アルキデスヒラタクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/DorcusbucephalusMale_%282%29.JPG,https://commons.wikimedia.org/wiki/File:DorcusbucephalusMale_%282%29.JPG,Q7883625
144,アルケスツヤクワガタ,アルケスツヤクワガタ,アルケスツヤクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Odontolabis_alces.jpg,https://commons.wikimedia.org/wiki/File:Odontolabis_alces.jpg,Q2497095
145,アルゼンチンアリ,アルゼンチンアリ,アルゼンチンアリ,ハチ,no,ハチ目,アリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Linepithema_Argentine_ant.jpg,https://commons.wikimedia.org/wiki/File:Linepithema_Argentine_ant.jpg,Q645538
