id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
1763,オビロアリモズ,オビロアリモズ,オビロアリモズ,鳥類,no,スズメ目,アリドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mackenziaena_leachii_-Piraju%2C_Sao_Paulo%2C_Brazil-8.jpg,https://commons.wikimedia.org/wiki/File:Mackenziaena_leachii_-Piraju%2C_Sao_Paulo%2C_Brazil-8.jpg,Q1269286
1764,ワキジロヒメアリサザイ,ワキジロヒメアリサザイ,ワキジロヒメアリサザイ,鳥類,no,スズメ目,アリドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Myrmotherula_axillaris_%2815150447962%29.jpg,https://commons.wikimedia.org/wiki/File:Myrmotherula_axillaris_%2815150447962%29.jpg,Q636532
1765,キビタイツバメ,キビタイツバメ,キビタイツバメ,鳥類,no,スズメ目,ツバメ科,http://commons.wikimedia.org/wiki/Special:FilePath/Tree_Martin_Sherwood_Nov01.JPG,https://commons.wikimedia.org/wiki/File:Tree_Martin_Sherwood_Nov01.JPG,Q2668013
1766,アオノドシロメジリハチドリ,アオノドシロメジリハチドリ,アオノドシロメジリハチドリ,鳥類,no,Trochiliformes,ハチドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lampornis_viridipallens_10004781.jpg,https://commons.wikimedia.org/wiki/File:Lampornis_viridipallens_10004781.jpg,Q513267
1767,ヒメアルマジロ,ヒメアルマジロ,ヒメアルマジロ,哺乳類,no,被甲目,アルマジロ科,http://commons.wikimedia.org/wiki/Special:FilePath/Guertelmaus-drawing.jpg,https://commons.wikimedia.org/wiki/File:Guertelmaus-drawing.jpg,Q846337
1768,アシボソハイタカ,アシボソハイタカ,アシボソハイタカ,鳥類,no,タカ目,タカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Accipiter_striatus%2C_Canet_Road%2C_San_Luis_Obispo_1.jpg,https://commons.wikimedia.org/wiki/File:Accipiter_striatus%2C_Canet_Road%2C_San_Luis_Obispo_1.jpg,Q386569
1769,ブロンズテリムク,ブロンズテリムク,ブロンズテリムク,鳥類,no,スズメ目,ムクドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bronze-tailed_Starling_%28Lamprotornis_chalcurus%29_%288080028430%29_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Bronze-tailed_Starling_%28Lamprotornis_chalcurus%29_%288080028430%29_%28cropped%29.jpg,Q2668344
1770,ブラジルシギダチョウ,ブラジルシギダチョウ,ブラジルシギダチョウ,鳥類,no,シギダチョウ目,シギダチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Crypturellus_strigulosus.jpg,https://commons.wikimedia.org/wiki/File:Crypturellus_strigulosus.jpg,Q849184
1771,ヘレロノビタキ,ヘレロノビタキ,ヘレロノビタキ,鳥類,no,スズメ目,ヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Herero_Chat_%28Namibornis_herero%29.jpg,https://commons.wikimedia.org/wiki/File:Herero_Chat_%28Namibornis_herero%29.jpg,Q1585895
1772,クロガミカエデチョウ,クロガミカエデチョウ,クロガミカエデチョウ,鳥類,no,スズメ目,カエデチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Blackcrownwaxbill.jpg,https://commons.wikimedia.org/wiki/File:Blackcrownwaxbill.jpg,Q774288
1773,オオヤブカローネズミ,オオヤブカローネズミ,オオヤブカローネズミ,NA,no,,,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_unknown.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1774,ボタンインコ,ボタンインコ,ボタンインコ,鳥類,no,オウム目,インコ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lilian%27s_Lovebird_%28Agapornis_lilianae%29_%2823710441481%29.jpg,https://commons.wikimedia.org/wiki/File:Lilian%27s_Lovebird_%28Agapornis_lilianae%29_%2823710441481%29.jpg,Q1144584
1775,マヤシロアシマウス,マヤシロアシマウス,マヤシロアシマウス,哺乳類,no,ネズミ目,キヌゲネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_95f5ddca88f2_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_95f5ddca88f2_generated.webp,
1776,ニシモリタイランチョウ,ニシモリタイランチョウ,ニシモリタイランチョウ,鳥類,no,スズメ目,タイランチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Contopus_sordidulus_1.jpg,https://commons.wikimedia.org/wiki/File:Contopus_sordidulus_1.jpg,Q941102
1777,クロハラフウキンチョウ,クロハラフウキンチョウ,クロハラフウキンチョウ,鳥類,no,スズメ目,フウキンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/TangaraArygrofengesSmit.jpg,https://commons.wikimedia.org/wiki/File:TangaraArygrofengesSmit.jpg,Q1587510
1778,ノロジカ,ノロジカ,ノロジカ,哺乳類,no,偶蹄目,シカ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_46a364306ed0_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_46a364306ed0_generated.webp,
1779,イスパニオラトゲカッコウ,イスパニオラトゲカッコウ,イスパニオラトゲカッコウ,鳥類,no,カッコウ目,カッコウ科,http://commons.wikimedia.org/wiki/Special:FilePath/DRbirds_Hispaniolan-Lizard_Cuckoo_2c.jpg,https://commons.wikimedia.org/wiki/File:DRbirds_Hispaniolan-Lizard_Cuckoo_2c.jpg,Q1274623
1780,コウハシショウビン,コウハシショウビン,コウハシショウビン,鳥類,no,ブッポウソウ目,カワセミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Stork-billed_Kingfisher_%28Pelargopsis_capensis%29_%2821449693520%29.jpg,https://commons.wikimedia.org/wiki/File:Stork-billed_Kingfisher_%28Pelargopsis_capensis%29_%2821449693520%29.jpg,Q862819
1781,ミミハゲワシ,ミミハゲワシ,ミミハゲワシ,鳥類,no,タカ目,タカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Red-headed_Vulture%2C_Kanha_National_Park_1.jpg,https://commons.wikimedia.org/wiki/File:Red-headed_Vulture%2C_Kanha_National_Park_1.jpg,Q628068
1782,ハシブトアメリカムシクイ,ハシブトアメリカムシクイ,ハシブトアメリカムシクイ,鳥類,no,スズメ目,アメリカムシクイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Grey-crowned_Yellowthroat_-_cropped.jpg,https://commons.wikimedia.org/wiki/File:Grey-crowned_Yellowthroat_-_cropped.jpg,Q1585627
1783,アカゲラ,アカゲラ,アカゲラ,鳥類,no,キツツキ目,キツツキ科,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D1%8F%D1%82%D0%B5%D0%BB_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9_%D0%BF%D1%91%D1%81%D1%82%D1%80%D1%8B%D0%B9_KR_01.jpg,https://commons.wikimedia.org/wiki/File:%D0%94%D1%8F%D1%82%D0%B5%D0%BB_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9_%D0%BF%D1%91%D1%81%D1%82%D1%80%D1%8B%D0%B9_KR_01.jpg,Q26209
1784,シロボシアリサザイ,シロボシアリサザイ,シロボシアリサザイ,鳥類,no,スズメ目,アリドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Microrhopias_quixensis_-_Dot-winged_Antwren_%28male%29.JPG,https://commons.wikimedia.org/wiki/File:Microrhopias_quixensis_-_Dot-winged_Antwren_%28male%29.JPG,Q875953
1785,チャールズマネシツグミ,チャールズマネシツグミ,チャールズマネシツグミ,鳥類,no,スズメ目,マネシツグミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mimus_trifasciatus%2C_Floreana%2C_Gal%C3%A1pagos_1.jpg,https://commons.wikimedia.org/wiki/File:Mimus_trifasciatus%2C_Floreana%2C_Gal%C3%A1pagos_1.jpg,Q3285195
1786,ケープベルデミズナギドリ,ケープベルデミズナギドリ,ケープベルデミズナギドリ,鳥類,no,ミズナギドリ目,ミズナギドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg,https://commons.wikimedia.org/wiki/File:Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg,Q1261612
1787,サンショクサギ,サンショクサギ,サンショクサギ,鳥類,no,ペリカン目,サギ科,http://commons.wikimedia.org/wiki/Special:FilePath/Adult_Tricolored_Heron.jpg,https://commons.wikimedia.org/wiki/File:Adult_Tricolored_Heron.jpg,Q392139
1788,ハイイロカササギビタキ,ハイイロカササギビタキ,ハイイロカササギビタキ,鳥類,no,スズメ目,カササギヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Monarcha_cinerascens_1838.jpg,https://commons.wikimedia.org/wiki/File:Monarcha_cinerascens_1838.jpg,Q3181378
1789,オーストラリアメジロガモ,オーストラリアメジロガモ,オーストラリアメジロガモ,鳥類,no,カモ目,カモ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aythya_australis_male_-_Hurstville_Golf_Course.jpg,https://commons.wikimedia.org/wiki/File:Aythya_australis_male_-_Hurstville_Golf_Course.jpg,Q781886
1790,ヒナカスナネズミ,ヒナカスナネズミ,ヒナカスナネズミ,哺乳類,no,ネズミ目,ネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,
1791,ネコマネドリ,ネコマネドリ,ネコマネドリ,鳥類,no,スズメ目,マネシツグミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Graycatbird-WashParkCedarFallsIowa-20220506.jpg,https://commons.wikimedia.org/wiki/File:Graycatbird-WashParkCedarFallsIowa-20220506.jpg,Q831597
1792,クロジョウビタキ,クロジョウビタキ,クロジョウビタキ,鳥類,no,スズメ目,ヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Black_Redstart_bird.jpg,https://commons.wikimedia.org/wiki/File:Black_Redstart_bird.jpg,Q26755
1793,ハタオカンガルーネズミ,ハタオカンガルーネズミ,ハタオカンガルーネズミ,哺乳類,no,ネズミ目,ポケットマウス科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_53f11f7325d4_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_53f11f7325d4_generated.webp,
1794,オーストラリアズクヨタカ,オーストラリアズクヨタカ,オーストラリアズクヨタカ,鳥類,no,ズクヨタカ科,ズクヨタカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aegotheles_chrisoptus_-_Catlereigh_Nature_Reserve.jpg,https://commons.wikimedia.org/wiki/File:Aegotheles_chrisoptus_-_Catlereigh_Nature_Reserve.jpg,Q781928
1795,ミナミホソオツパイ,ミナミホソオツパイ,ミナミホソオツパイ,哺乳類,no,ツパイ目,ツパイ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_cfe0ce9de647_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_cfe0ce9de647_generated.webp,
1796,キンガシラカザリキヌバネドリ,キンガシラカザリキヌバネドリ,キンガシラカザリキヌバネドリ,鳥類,no,キヌバネドリ目,キヌバネドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Golden-headed_Quetzal%28Pharomachrus_auriceps%29_%2820523385529%29.jpg,https://commons.wikimedia.org/wiki/File:Golden-headed_Quetzal%28Pharomachrus_auriceps%29_%2820523385529%29.jpg,Q248541
1797,オニオオハシ,オニオオハシ,オニオオハシ,鳥類,no,キツツキ目,オオハシ科,http://commons.wikimedia.org/wiki/Special:FilePath/006_Toco_toucan_in_Encontro_das_%C3%81guas_State_Park_Photo_by_Giles_Laurent.jpg,https://commons.wikimedia.org/wiki/File:006_Toco_toucan_in_Encontro_das_%C3%81guas_State_Park_Photo_by_Giles_Laurent.jpg,Q376038
1798,シロハラアカアシミズナギドリ,シロハラアカアシミズナギドリ,シロハラアカアシミズナギドリ,鳥類,no,ミズナギドリ目,ミズナギドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Shearwater_pink-footed_ventral_fall_monterey_calif_2a.jpg,https://commons.wikimedia.org/wiki/File:Shearwater_pink-footed_ventral_fall_monterey_calif_2a.jpg,Q27074606
1799,アビ,アビ,アビ,鳥類,no,アビ目,アビ科,http://commons.wikimedia.org/wiki/Special:FilePath/Gavia_stellata_-Iceland_-swimming-8.jpg,https://commons.wikimedia.org/wiki/File:Gavia_stellata_-Iceland_-swimming-8.jpg,Q26691
1800,ワタカ,ワタカ,ワタカ,魚類,no,コイ目,コイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Ischikauia_steenackeri_Kyoto_Aquarium_2.jpg,https://commons.wikimedia.org/wiki/File:Ischikauia_steenackeri_Kyoto_Aquarium_2.jpg,Q3269635
1801,キューバコビトドリ,キューバコビトドリ,キューバコビトドリ,鳥類,no,ブッポウソウ目,コビトドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Todus_multicolor_-Ciego_de_Avila_Province%2C_Cuba-8.jpg,https://commons.wikimedia.org/wiki/File:Todus_multicolor_-Ciego_de_Avila_Province%2C_Cuba-8.jpg,Q686975
1802,マクジャク,マクジャク,マクジャク,鳥類,no,キジ目,キジ科,http://commons.wikimedia.org/wiki/Special:FilePath/Green_Peafowl.jpg,https://commons.wikimedia.org/wiki/File:Green_Peafowl.jpg,Q254636
1803,アメリカチョウゲンボウ,アメリカチョウゲンボウ,アメリカチョウゲンボウ,鳥類,no,ハヤブサ目,ハヤブサ科,http://commons.wikimedia.org/wiki/Special:FilePath/American_Kestrel_%28Falco_sparverius%29_%2814547482002%29.jpg,https://commons.wikimedia.org/wiki/File:American_Kestrel_%28Falco_sparverius%29_%2814547482002%29.jpg,Q651545
1804,クロボタンインコ,クロボタンインコ,クロボタンインコ,鳥類,no,オウム目,インコ科,http://commons.wikimedia.org/wiki/Special:FilePath/Agapornis_nigrigenis_-London_Zoo-8a.jpg,https://commons.wikimedia.org/wiki/File:Agapornis_nigrigenis_-London_Zoo-8a.jpg,Q728092
1805,シラガフタオタイランチョウ,シラガフタオタイランチョウ,シラガフタオタイランチョウ,鳥類,no,スズメ目,タイランチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Colonia_colonus_-Parque_Nacional_do_Itatiaia%2C_Rio_de_Janeiro%2C_Brazil-8.jpg,https://commons.wikimedia.org/wiki/File:Colonia_colonus_-Parque_Nacional_do_Itatiaia%2C_Rio_de_Janeiro%2C_Brazil-8.jpg,Q1048555
1806,タイワンコウグイス,タイワンコウグイス,タイワンコウグイス,鳥類,no,スズメ目,ウグイス科,http://commons.wikimedia.org/wiki/Special:FilePath/Brownish-flanked_Bush_Warbler_I_IMG_6777.jpg,https://commons.wikimedia.org/wiki/File:Brownish-flanked_Bush_Warbler_I_IMG_6777.jpg,Q27075466
1807,オリーブフウキンチョウ,オリーブフウキンチョウ,オリーブフウキンチョウ,鳥類,no,スズメ目,ショウジョウコウカンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Chlorothraupis_carmioli_-Costa_Rica-8.jpg,https://commons.wikimedia.org/wiki/File:Chlorothraupis_carmioli_-Costa_Rica-8.jpg,Q1585663
1808,ユミハシオニキバシリ,ユミハシオニキバシリ,ユミハシオニキバシリ,鳥類,no,スズメ目,カマドドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Campylorhamphus_procurvoides_-_Curve-billed_Scythebill%3B_Botanic_Garden_Tower%2C_Manaus%2C_Amazonas%2C_Brazil.jpg,https://commons.wikimedia.org/wiki/File:Campylorhamphus_procurvoides_-_Curve-billed_Scythebill%3B_Botanic_Garden_Tower%2C_Manaus%2C_Amazonas%2C_Brazil.jpg,Q1274841
1809,ミミグロバト,ミミグロバト,ミミグロバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Aruba-Zenaida-auriculata.JPG,https://commons.wikimedia.org/wiki/File:Aruba-Zenaida-auriculata.JPG,Q1006452
1810,クロサイチョウ,クロサイチョウ,クロサイチョウ,鳥類,no,サイチョウ目,サイチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Anthracoceros_malayanus_-Kuala_Lumpur_Bird_Park-8a.jpg,https://commons.wikimedia.org/wiki/File:Anthracoceros_malayanus_-Kuala_Lumpur_Bird_Park-8a.jpg,Q924282
1811,コシジロカナリア,コシジロカナリア,コシジロカナリア,鳥類,no,スズメ目,アトリ科,http://commons.wikimedia.org/wiki/Special:FilePath/White-rumped_Seedeater_-_Gambia_%2832270398890%29.jpg,https://commons.wikimedia.org/wiki/File:White-rumped_Seedeater_-_Gambia_%2832270398890%29.jpg,Q27075807
1812,キバシリモドキ,キバシリモドキ,キバシリモドキ,鳥類,no,スズメ目,ムクドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/7575_Stripe-sided_Rhabdornis_3.jpg,https://commons.wikimedia.org/wiki/File:7575_Stripe-sided_Rhabdornis_3.jpg,Q1837277
1813,コクモツリス,コクモツリス,コクモツリス,哺乳類,no,ネズミ目,リス科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_5d3f3b46e94a_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_5d3f3b46e94a_generated.webp,
1814,ザトウクジラ,ザトウクジラ,ザトウクジラ,哺乳類,no,偶蹄目,ナガスクジラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Humpback_whales_in_singing_position.jpg,https://commons.wikimedia.org/wiki/File:Humpback_whales_in_singing_position.jpg,Q132905
1815,ウシモツゴ,ウシモツゴ,ウシモツゴ,魚類,no,コイ目,コイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudorasbora_pugnax_Gifu3.jpg,https://commons.wikimedia.org/wiki/File:Pseudorasbora_pugnax_Gifu3.jpg,Q21325987
1816,キゴシヒメゴシキドリ,キゴシヒメゴシキドリ,キゴシヒメゴシキドリ,鳥類,no,キツツキ目,アフリカゴシキドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Yellow-rumped_Tinkerbird_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Yellow-rumped_Tinkerbird_%28cropped%29.jpg,Q1305169
1817,ウロコオニキバシリ,ウロコオニキバシリ,ウロコオニキバシリ,鳥類,no,スズメ目,カマドドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lepidocolaptes_squamatus%3B_Vi%C3%A7osa%2C_Minas_Gerais%2C_Brazil_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Lepidocolaptes_squamatus%3B_Vi%C3%A7osa%2C_Minas_Gerais%2C_Brazil_%28cropped%29.jpg,Q1268825
1818,ムネアカスズメフクロウ,ムネアカスズメフクロウ,ムネアカスズメフクロウ,鳥類,no,フクロウ目,フクロウ科,http://commons.wikimedia.org/wiki/Special:FilePath/GlaucidiumKeulemans.jpg,https://commons.wikimedia.org/wiki/File:GlaucidiumKeulemans.jpg,Q975302
