batch_index,id,surface,pronunciation,rank,query
353,31609,威徳井,イトクイ,,威徳井 いとくい 氏名
354,31610,威徳寺,イトクジ,,威徳寺 いとくじ 氏名
355,31611,威本,イモト,,威本 いもと 氏名
356,31613,威能,イノウ,,威能 いのう 氏名
357,31614,威脇,イワキ,,威脇 いわき 氏名
358,31615,威靖,タケハル,,威靖 たけはる 氏名
359,31617,娚杉,オイスギ,,娚杉 おいすぎ 氏名
360,31617,娚杉,メオトスギ,,娚杉 めおとすぎ 氏名
361,31621,婦川,フカワ,,婦川 ふかわ 氏名
362,31622,婦木,フキ,,婦木 ふき 氏名
363,31624,嫁兼,ヨメガネ,,嫁兼 よめがね 氏名
364,31625,嫁田,ヨメダ,,嫁田 よめだ 氏名
365,31627,嫩,フタバ,,嫩 ふたば 氏名
366,31634,嬴,エイ,,嬴 えい 氏名
367,31636,子上,ネガミ,,子上 ねがみ 氏名
368,31637,子井野,コイノ,,子井野 こいの 氏名
369,31638,子俣,コマタ,,子俣 こまた 氏名
370,31640,子出藤,ネデフジ,,子出藤 ねでふじ 氏名
371,31643,子坂,コサカ,,子坂 こさか 氏名
372,31646,子山,コヤマ,,子山 こやま 氏名
373,31648,子川,コガワ,,子川 こがわ 氏名
374,31649,子師,ネジ,,子師 ねじ 氏名
375,31656,子木弥,ネギヤ,,子木弥 ねぎや 氏名
376,31658,子本,コモト,,子本 こもと 氏名
377,31660,子林,コバヤシ,,子林 こばやし 氏名
378,31663,子母澤,シモザワ,,子母澤 しもざわ 氏名
379,31664,子池,コイケ,,子池 こいけ 氏名
380,31665,子浦,シオ,,子浦 しお 氏名
381,31666,子浦田,シオダ,,子浦田 しおだ 氏名
382,31667,子牟礼,コムレ,,子牟礼 こむれ 氏名
383,31668,子玉,コダマ,,子玉 こだま 氏名
384,31669,子生谷,コビタニ,,子生谷 こびたに 氏名
385,31672,子石,コイシ,,子石 こいし 氏名
386,31674,子籠,コゴモリ,,子籠 こごもり 氏名
387,31677,子谷,コタニ,,子谷 こたに 氏名
388,31679,子道,シドウ,,子道 しどう 氏名
389,31680,子野井,ネノイ,,子野井 ねのい 氏名
390,31682,子金,コガネ,,子金 こがね 氏名
391,31684,孔井,アナイ,,孔井 あない 氏名
392,31686,孔山,コウヤマ,,孔山 こうやま 氏名
393,31692,孕石,コイシ,,孕石 こいし 氏名
394,31693,字井,アザイ,,字井 あざい 氏名
395,31694,字原,アザハラ,,字原 あざはら 氏名
396,31695,字宝,ジホウ,,字宝 じほう 氏名
397,31698,字廻,アザマワリ,,字廻 あざまわり 氏名
398,31700,孚育,ソダテ,,孚育 そだて 氏名
399,31703,孝冨士,コウフジ,,孝冨士 こうふじ 氏名
400,31704,孝原,コウハラ,,孝原 こうはら 氏名
401,31705,孝口,コウグチ,,孝口 こうぐち 氏名
402,31707,孝富士,コウフジ,,孝富士 こうふじ 氏名
403,31708,孝寿,コウジュ,,孝寿 こうじゅ 氏名
404,31709,孝山,タカヤマ,,孝山 たかやま 氏名
405,31713,孝島,タカシマ,,孝島 たかしま 氏名
406,31715,孝戸,コウド,,孝戸 こうど 氏名
407,31716,孝月,コウヅキ,,孝月 こうづき 氏名
408,31719,孝森,タカモリ,,孝森 たかもり 氏名
409,31722,孝石,コウセキ,,孝石 こうせき 氏名
410,31723,孝花,コウカ,,孝花 こうか 氏名
411,31731,季原,キハラ,,季原 きはら 氏名
412,31734,季山,キヤマ,,季山 きやま 氏名
413,31736,季杉,キスギ,,季杉 きすぎ 氏名
414,31740,季白,スエシロ,,季白 すえしろ 氏名
415,31743,季高,スエタカ,,季高 すえたか 氏名
416,31744,孤坂,コサカ,,孤坂 こさか 氏名
417,31746,孤杉,コスギ,,孤杉 こすぎ 氏名
418,31747,孤渓,コタニ,,孤渓 こたに 氏名
419,31749,学之,ガクノ,,学之 がくの 氏名
420,31750,学原,ガクハラ,,学原 がくはら 氏名
421,31751,学多,ガクタ,,学多 がくた 氏名
422,31753,学所,ガクショ,,学所 がくしょ 氏名
423,31754,学正,ガクショウ,,学正 がくしょう 氏名
424,31755,学田,ガクタ,,学田 がくた 氏名
425,31756,学野,ガクノ,,学野 がくの 氏名
